completed_time,additional_comments,algae_quantity,anoph_present,barcode_recording_falcon_barcode,barcode_recording_scan_barcode,case_case_id,collection_date,county,culicine_present,distance_from_site,distance_to_nearest_animal_shelter,distance_to_nearest_hse,drainage_source_car_wash,drainage_source_extra,drainage_source_hotel_food_kiosk,drainage_source_market_place,drainage_source_other,drainage_source_public_toilets,drainage_source_residential_outlets,drainage_source_salon_barber_shop,drainage_source_unknown,drainage_source_water_point,geographical_information_village_name,gps_coordinates_accuracy_(meters),gps_coordinates_altitude_(meters),gps_coordinates_latitude_(degrees),gps_coordinates_longitude_(degrees),habitat_nature,habitat_size,interviewer,other_breeding_site,other_drainage_channel_source,predators_present,season,shade,site_code,site_gps,site_lat,site_loc,site_long,site_photo,subcase_0_case_case_id,subcounty,sublocation,transect,type_of_breeding_site,type_of_water,vegetation_present,water_appearance,water_depth,water_source,form_link,formid,hq_user,number,received_on,started_time,username
2025-08-04T16:44:13.385000Z,,none,yes,TRK1322C,TRK1322C,1870975fdde44900b58187d483d07246,2025-08-04,Turkana,yes,426.4374701380867,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,lotubae,2.07,548.5,2.0128977,36.1225399,temporary,less_than_10m,Warren Esing'en,---,---,yes,dry_season,partially_shaded,GP13,2.011978021 36.11881447,2.011978021,2.011978021 36.11881447,36.11881447,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/b732d5f8-3152-4f12-be7c-983169b8d0c4/1754325581604.jpg,7e9feeef-191f-40e9-9243-77bc287759dd,Turkana East,Lokori,rural,Man-made construction water reservoir,flowing,yes,clear,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/b732d5f8-3152-4f12-be7c-983169b8d0c4/,b732d5f8-3152-4f12-be7c-983169b8d0c4,gp13,b732d5f8-3152-4f12-be7c-983169b8d0c4,2025-08-04T16:44:14.705950Z,2025-08-04T16:36:20.583000Z,gp13
2025-08-05T09:44:04.839000Z,,moderate,no,---,---,913e11e774ae4fcb9ff68010adf1d8c6,2025-08-05,Turkana,no,910.9243966436013,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,kerio,4.96,383.7,2.9986237,36.0500188,temporary,less_than_10m,Rabecca Akal,---,---,no,dry_season,not_shaded,GP46,3.000638598 36.05797017,3.000638598,3.000638598 36.05797017,36.05797017,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/3e835882-02ec-4a1d-b579-3ca0ddb55473/1754387021598.jpg,---,Turkana Central,Kerio,rural,Man-made construction water reservoir,stagnant,no,clear,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/3e835882-02ec-4a1d-b579-3ca0ddb55473/,3e835882-02ec-4a1d-b579-3ca0ddb55473,gp46,3e835882-02ec-4a1d-b579-3ca0ddb55473,2025-08-05T06:49:43.134285Z,2025-08-05T09:30:50.923000Z,gp46
2025-08-05T07:06:50.898000Z,,none,yes,TRK2622M,TRK2622M,88b8ea2dd7a841bdb9bad02309d52de2,2025-08-05,Turkana,yes,2035.1543114129363,between_100m_500m,between_100m_500m,---,---,---,---,---,---,---,---,---,---,abarait,4.98,576.79,3.7839895,35.4803448,temporary,less_than_10m,Ebei Loroti Carlmax,---,---,no,rainy_season,not_shaded,GP26,3.794058063 35.46502709,3.794058063,3.794058063 35.46502709,35.46502709,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/aaf6295a-6070-42a8-86af-864ce9917559/1754377575654.jpg,674b1130-26e8-4ee7-bac5-961627f19a1e,Turkana North,Kanukurudio,rural,Pit,stagnant,no,turbid_cloudy,between_10cm_50cm,rain,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/aaf6295a-6070-42a8-86af-864ce9917559/,aaf6295a-6070-42a8-86af-864ce9917559,gp26,aaf6295a-6070-42a8-86af-864ce9917559,2025-08-05T07:06:59.850764Z,2025-08-05T07:00:25.147000Z,gp26
2025-08-06T03:57:27.628000Z,,moderate,no,---,---,53aa2e83f6464072a0c80c22fee5447c,2025-08-06,Turkana,no,6735.787786782774,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,Nakwee,3.06,388.7,3.4695553,35.8315941,temporary,less_than_10m,Stephen Ekuwom Ewoton,borehole construction with install tank,---,no,dry_season,not_shaded,GP47,3.522972956 35.86021384,3.522972956,3.522972956 35.86021384,35.86021384,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/20431359-7f62-4184-ba03-e5e8241bc8ab/1754452631328.jpg,---,Turkana Central,Kalokol,rural,Other (specify),stagnant,yes,clear,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/20431359-7f62-4184-ba03-e5e8241bc8ab/,20431359-7f62-4184-ba03-e5e8241bc8ab,gp47,20431359-7f62-4184-ba03-e5e8241bc8ab,2025-08-06T03:57:31.312310Z,2025-08-06T03:52:24.175000Z,gp47
2025-08-06T04:02:47.685000Z,,abundant,no,---,---,53aa2e83f6464072a0c80c22fee5447c,2025-08-06,Turkana,no,6742.858329794406,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,nakwee,2.6,379.5,3.4694783,35.8316033,temporary,less_than_10m,Stephen Ekuwom Ewoton,---,---,yes,dry_season,not_shaded,GP47,3.522972956 35.86021384,3.522972956,3.522972956 35.86021384,35.86021384,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/2c5d62e1-ec80-4df3-9a46-8dd4048c505b/1754452956205.jpg,---,Turkana Central,Kalokol,rural,Man-made construction water reservoir,stagnant,yes,polluted,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/2c5d62e1-ec80-4df3-9a46-8dd4048c505b/,2c5d62e1-ec80-4df3-9a46-8dd4048c505b,gp47,2c5d62e1-ec80-4df3-9a46-8dd4048c505b,2025-08-06T04:02:51.716551Z,2025-08-06T04:00:22.807000Z,gp47
2025-08-06T08:13:08.522000Z,,none,no,---,---,53f39df23fdc421cafa5ba9bffabd101,2025-08-06,Turkana,no,826.9344464255034,between_100m_500m,less_than_100m,---,---,---,---,---,---,---,---,---,---,Nangordengo B,3.9,588.8,2.8962033,35.2791183,temporary,between_10m_100m,Namanabu Areman Scolastica,animal drinking calabash,---,no,dry_season,not_shaded,GP23,2.89445147 35.27188155,2.89445147,2.89445147 35.27188155,35.27188155,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/e1b93837-333b-4cc7-b944-5dac5be692d9/1754467970267.jpg,---,Loima,Lorugum,rural,Other (specify),flowing,yes,clear,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/e1b93837-333b-4cc7-b944-5dac5be692d9/,e1b93837-333b-4cc7-b944-5dac5be692d9,gp23,e1b93837-333b-4cc7-b944-5dac5be692d9,2025-08-06T05:17:34.060233Z,2025-08-06T08:03:33.319000Z,gp23
2025-08-06T05:27:01.147000Z,,none,yes,TRK01229,TRK01229,22c1928089944f088067866d129890d3,2025-08-06,Turkana,no,748.2585390267083,between_100m_500m,between_100m_500m,---,---,---,---,---,---,---,---,---,---,napetet zero b,3.9,537.59,2.9122083,35.4050783,permanent,less_than_10m,Emanuel Ewoi,water pipe drainage or lcgs,---,no,rainy_season,partially_shaded,GP01,2.918907832 35.40571075,2.918907832,2.918907832 35.40571075,35.40571075,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/3dd06ba7-e3b2-4934-8c4b-3e9a03cf10a5/1754457934035.jpg,cd6e3e5f-1983-4a3c-ad13-8922c1c9d0d0,Loima,Turkwel,rural,Other (specify),stagnant,yes,clear,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/3dd06ba7-e3b2-4934-8c4b-3e9a03cf10a5/,3dd06ba7-e3b2-4934-8c4b-3e9a03cf10a5,gp01,3dd06ba7-e3b2-4934-8c4b-3e9a03cf10a5,2025-08-06T05:27:03.475214Z,2025-08-06T05:16:43.944000Z,gp01
2025-08-06T06:35:57.996000Z,,none,yes,TRK5222C,TRK5222C,1fb22e772b6f4f69a1b3e917dbc67eb9,2025-08-06,Turkana,yes,978.601417876657,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,Link compound,4.46,625.79,4.2100732,34.3493107,temporary,less_than_10m,---,bucket,---,yes,rainy_season,partially_shaded,GP52,4.208459858 34.35798572,4.208459858,4.208459858 34.35798572,34.35798572,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/19ec4bd4-38dd-4024-bc33-e0f3fc79ac8b/1754461862034.jpg,bfafea44-67b2-41bb-860e-508cfbd6c5c6,Turkana West,Lopiding,urban,Other (specify),stagnant,no,turbid_cloudy,between_10cm_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/19ec4bd4-38dd-4024-bc33-e0f3fc79ac8b/,19ec4bd4-38dd-4024-bc33-e0f3fc79ac8b,gp52,19ec4bd4-38dd-4024-bc33-e0f3fc79ac8b,2025-08-06T06:35:59.829418Z,2025-08-06T06:14:39.865000Z,gp52
2025-08-06T08:14:18.632000Z,None,none,yes,TRK51223,TRK51223,9858c347e51b4cef9862acd35b49bb51,2025-08-06,Turkana,yes,363.08478649272735,more_than_500m,more_than_500m,---,---,---,---,---,---,---,---,---,---,Nakalale Primary School,4.66,695.3,3.6805901,34.9948204,temporary,less_than_10m,John Nagum,---,---,yes,dry_season,not_shaded,GP51,3.677492399 34.9958552,3.677492399,3.677492399 34.9958552,34.9958552,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/6e592ca9-8c34-4191-a8de-bba5886f4b80/1754467869392.jpg,d2c65184-9c8f-41b4-9d78-1776f9d720b7,Turkana West,Lokore,rural,Man-made construction water reservoir,stagnant,no,polluted,between_10cm_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/6e592ca9-8c34-4191-a8de-bba5886f4b80/,6e592ca9-8c34-4191-a8de-bba5886f4b80,gp51,6e592ca9-8c34-4191-a8de-bba5886f4b80,2025-08-06T08:14:39.167293Z,2025-08-06T08:01:00.635000Z,gp51
2025-08-06T08:25:58.326000Z,,scarce,yes,TRK2222J,TRK2222J,6fc6779025c2452c8ac373c3cfe04c38,2025-08-06,Turkana,yes,3546.1926688826957,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,nasechabuin water cathment area,4.95,212.9,3.7349248,35.8039692,permanent,between_10m_100m,Ekeno Lokiridi Alex,---,---,yes,dry_season,partially_shaded,GP22,3.747218517 35.83345891,3.747218517,3.747218517 35.83345891,35.83345891,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/a090d5b2-57f2-4070-975f-045202553ed9/1754468729517.jpg,8515e56c-3958-4f41-8967-6ef114b83537,Turkana North,Kataboi,rural,Dam,stagnant,yes,turbid_cloudy,more_than_50cm,rain,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/a090d5b2-57f2-4070-975f-045202553ed9/,a090d5b2-57f2-4070-975f-045202553ed9,gp22,a090d5b2-57f2-4070-975f-045202553ed9,2025-08-06T08:26:01.473770Z,2025-08-06T08:21:10.945000Z,gp22
2025-08-06T08:46:24.841000Z,No Comment,none,yes,TRK51223,TRK51223,9858c347e51b4cef9862acd35b49bb51,2025-08-06,Turkana,yes,214.08166046818317,more_than_500m,more_than_500m,---,---,---,---,---,---,---,---,---,---,Nairobi b,4.46,661.4,3.6792925,34.9951709,temporary,less_than_10m,John Nagum,---,---,yes,dry_season,not_shaded,GP51,3.677492399 34.9958552,3.677492399,3.677492399 34.9958552,34.9958552,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/d80e8189-1086-4628-8843-dfb778753a16/1754469775984.jpg,f88b9571-3d80-4910-9843-2bac6362b801,Turkana West,Lokore,rural,Water collection point puddle,stagnant,no,polluted,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/d80e8189-1086-4628-8843-dfb778753a16/,d80e8189-1086-4628-8843-dfb778753a16,gp51,d80e8189-1086-4628-8843-dfb778753a16,2025-08-06T08:46:26.632063Z,2025-08-06T08:35:48.737000Z,gp51
2025-08-06T09:51:13.923000Z,,moderate,yes,TRK2222I,TRK2222I,6fc6779025c2452c8ac373c3cfe04c38,2025-08-06,Turkana,yes,3706.867728258398,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,nasechabuin dam,2.15,378.0,3.735708,35.8021057,permanent,between_10m_100m,Ekeno Lokiridi Alex,---,---,no,dry_season,partially_shaded,GP22,3.747218517 35.83345891,3.747218517,3.747218517 35.83345891,35.83345891,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/be2f96e4-81f6-4d54-bdc4-6e61ee549547/1754473819245.jpg,7b0e1bc6-fed5-48ae-a9e0-c134a21bb082,Turkana North,Kataboi,rural,Dam,stagnant,no,dark,more_than_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/be2f96e4-81f6-4d54-bdc4-6e61ee549547/,be2f96e4-81f6-4d54-bdc4-6e61ee549547,gp22,be2f96e4-81f6-4d54-bdc4-6e61ee549547,2025-08-06T09:51:15.523402Z,2025-08-06T09:47:48.692000Z,gp22
2025-08-06T14:21:50.918000Z,,scarce,yes,TRN11227,TRN11227,6c8af2fc487545a8b58fc2355d1dcfcc,2025-08-06,Nakuru,yes,39.0534046216544,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,Bontana,6.5,1830.19,-0.2875423,36.0661929,temporary,less_than_10m,Emmanuel Kilu,---,---,no,rainy_season,partially_shaded,NKR98,-0.287428 36.066525,-0.287428,-0.287428 36.066525,36.066525,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/3ab9d07f-c1b8-4918-bb6e-62191a552f61/1754489635257.jpg,08fbd5a8-e31b-48a2-9f36-75cca4ceafaf,Nakuru Training,Bontana,urban,Tank,flowing,no,clear,between_10cm_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/3ab9d07f-c1b8-4918-bb6e-62191a552f61/,3ab9d07f-c1b8-4918-bb6e-62191a552f61,an_steph_test,3ab9d07f-c1b8-4918-bb6e-62191a552f61,2025-08-06T14:21:52.979116Z,2025-08-06T13:45:33.862000Z,an_steph_test
2025-08-06T14:21:51.200000Z,,scarce,yes,TRN1122K,TRN1122K,6c8af2fc487545a8b58fc2355d1dcfcc,2025-08-06,Nakuru,yes,39.543954653615835,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,Bontana,7.45,1829.3,-0.2875413,36.0661879,temporary,between_100m_250m,Mary Yator,---,---,yes,rainy_season,partially_shaded,NKR98,-0.287428 36.066525,-0.287428,-0.287428 36.066525,36.066525,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/d7450096-03fb-4d7c-b70d-e041368ce2f1/1754489687702.jpg,9992b99d-163d-464a-8e3a-b6440d18952f,Nakuru Training,Bontana,urban,Tank,flowing,no,clear,more_than_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/d7450096-03fb-4d7c-b70d-e041368ce2f1/,d7450096-03fb-4d7c-b70d-e041368ce2f1,an_steph_test,d7450096-03fb-4d7c-b70d-e041368ce2f1,2025-08-06T14:21:53.857593Z,2025-08-06T13:45:49.774000Z,an_steph_test
2025-08-06T14:21:50.947000Z,,moderate,yes,TRN11227,TRN11227,6c8af2fc487545a8b58fc2355d1dcfcc,2025-08-06,Nakuru,yes,44.90458029848631,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,Bontana,7.75,1828.19,-0.2876106,36.0661648,temporary,between_10m_100m,Emmanuel Kilu,---,---,yes,rainy_season,not_shaded,NKR98,-0.287428 36.066525,-0.287428,-0.287428 36.066525,36.066525,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/2315d628-4d91-49b2-abd4-3cb4789d675d/1754489914300.jpg,666e279b-4135-4beb-bf4d-2ab68d991416,Nakuru Training,Bontana,urban,Tank,stagnant,yes,clear,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/2315d628-4d91-49b2-abd4-3cb4789d675d/,2315d628-4d91-49b2-abd4-3cb4789d675d,an_steph_test,2315d628-4d91-49b2-abd4-3cb4789d675d,2025-08-06T14:21:53.901874Z,2025-08-06T13:45:30.056000Z,an_steph_test
2025-08-06T14:21:51.253000Z,,scarce,yes,TRN11227,TRN11227,6c8af2fc487545a8b58fc2355d1dcfcc,2025-08-06,Nakuru,no,42.7365122002406,between_100m_500m,less_than_100m,---,---,---,---,---,---,---,---,---,---,bontana,7.48,1829.29,-0.2874836,36.0661447,temporary,between_100m_250m,Emmanuel Kilu,---,---,no,rainy_season,fully_shaded,NKR98,-0.287428 36.066525,-0.287428,-0.287428 36.066525,36.066525,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/d293915c-2b6b-49e8-85f1-c9e8bc32fdcd/1754489676690.jpg,ea377ff7-3399-4302-9b79-b498ab9ba16d,Nakuru Training,Bontana,urban,Tank,stagnant,no,clear,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/d293915c-2b6b-49e8-85f1-c9e8bc32fdcd/,d293915c-2b6b-49e8-85f1-c9e8bc32fdcd,an_steph_test,d293915c-2b6b-49e8-85f1-c9e8bc32fdcd,2025-08-06T14:21:54.166697Z,2025-08-06T13:47:11.394000Z,an_steph_test
2025-08-06T14:21:53.563000Z,,scarce,yes,TRN11226,TRN11226,6c8af2fc487545a8b58fc2355d1dcfcc,2025-08-06,Nakuru,yes,52.328696248816456,between_100m_500m,between_100m_500m,---,---,---,---,---,---,---,---,---,---,bontana,7.34,1829.3,-0.2876029,36.0660881,temporary,between_10m_100m,Mary Yator,---,---,yes,rainy_season,partially_shaded,NKR98,-0.287428 36.066525,-0.287428,-0.287428 36.066525,36.066525,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/5a6cbfc6-6030-4b07-b917-4a7ac751f137/1754489634652.jpg,ad6f783a-e5f4-4fe4-8c0e-f6183d3beca8,Nakuru Training,Bontana,urban,Tank,stagnant,yes,clear,between_10cm_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/5a6cbfc6-6030-4b07-b917-4a7ac751f137/,5a6cbfc6-6030-4b07-b917-4a7ac751f137,an_steph_test,5a6cbfc6-6030-4b07-b917-4a7ac751f137,2025-08-06T14:21:56.396210Z,2025-08-06T13:45:30.544000Z,an_steph_test
2025-08-06T14:21:50.045000Z,,none,yes,TRN1122A,TRN1122A,6c8af2fc487545a8b58fc2355d1dcfcc,2025-08-06,Nakuru,no,34.96033017116042,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,bontana,7.33,1828.59,-0.2876061,36.0662659,temporary,more_than_250m,Emmanuel Kilu,---,---,yes,rainy_season,partially_shaded,NKR98,-0.287428 36.066525,-0.287428,-0.287428 36.066525,36.066525,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/25721c99-01cb-4463-bd71-02bd92450b92/1754489644165.jpg,89ee19db-bde6-407b-87fd-8ed2c877489d,Nakuru Training,Bontana,urban,Tank,stagnant,no,clear,more_than_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/25721c99-01cb-4463-bd71-02bd92450b92/,25721c99-01cb-4463-bd71-02bd92450b92,an_steph_test,25721c99-01cb-4463-bd71-02bd92450b92,2025-08-06T14:22:00.330842Z,2025-08-06T13:46:34.176000Z,an_steph_test
2025-08-06T14:21:51.588000Z,,none,yes,TRN11228,TRN11228,6c8af2fc487545a8b58fc2355d1dcfcc,2025-08-06,Nakuru,yes,44.625416704658726,between_100m_500m,less_than_100m,---,---,---,---,---,---,---,---,---,---,Bontana,7.9,1830.19,-0.2876074,36.066166,temporary,less_than_10m,Evans Ebei,---,---,yes,dry_season,partially_shaded,NKR98,-0.287428 36.066525,-0.287428,-0.287428 36.066525,36.066525,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/c01bd0b6-f4e0-4b3b-9847-0f735548510f/1754489660478.jpg,e017b874-0ae5-4f12-855d-06eb38d95425,Nakuru Training,Bontana,urban,Tank,stagnant,no,clear,between_10cm_50cm,rain,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/c01bd0b6-f4e0-4b3b-9847-0f735548510f/,c01bd0b6-f4e0-4b3b-9847-0f735548510f,an_steph_test,c01bd0b6-f4e0-4b3b-9847-0f735548510f,2025-08-06T14:22:01.838598Z,2025-08-06T13:45:29.780000Z,an_steph_test
2025-08-06T14:21:52.021000Z,there was no nopheles larve,moderate,yes,TRN1122N,TRN1122N,6c8af2fc487545a8b58fc2355d1dcfcc,2025-08-06,Nakuru,yes,36.08944195088401,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,bontana,7.97,1829.3,-0.2875398,36.0662203,temporary,less_than_10m,Mary Yator,---,---,yes,rainy_season,not_shaded,NKR98,-0.287428 36.066525,-0.287428,-0.287428 36.066525,36.066525,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/448b8976-3ae7-4e37-a508-9b9018413d79/1754489913483.jpg,802300bd-59a1-4016-b3aa-2dcc3fb191b6,Nakuru Training,Bontana,urban,Tank,stagnant,yes,clear,less_than_10cm,rain,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/448b8976-3ae7-4e37-a508-9b9018413d79/,448b8976-3ae7-4e37-a508-9b9018413d79,an_steph_test,448b8976-3ae7-4e37-a508-9b9018413d79,2025-08-06T14:22:05.079060Z,2025-08-06T13:45:28.960000Z,an_steph_test
2025-08-06T14:21:50.517000Z,,none,yes,TRN11228,TRN11228,6c8af2fc487545a8b58fc2355d1dcfcc,2025-08-06,Nakuru,no,39.589130815070014,between_100m_500m,less_than_100m,---,---,---,---,---,---,---,---,---,---,bontana,6.66,1821.0,-0.2876066,36.066217,temporary,less_than_10m,Mary Yator,---,---,yes,rainy_season,partially_shaded,NKR98,-0.287428 36.066525,-0.287428,-0.287428 36.066525,36.066525,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/7f58e6d0-93f3-4243-b465-71ae046ccc3e/1754489623253.jpg,6413b998-e30a-4a1d-8f9b-7a899f167655,Nakuru Training,Bontana,urban,Tank,stagnant,no,clear,between_10cm_50cm,rain,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/7f58e6d0-93f3-4243-b465-71ae046ccc3e/,7f58e6d0-93f3-4243-b465-71ae046ccc3e,an_steph_test,7f58e6d0-93f3-4243-b465-71ae046ccc3e,2025-08-06T14:22:07.290595Z,2025-08-06T13:50:48.095000Z,an_steph_test
2025-08-06T14:22:34.912000Z,,none,yes,TRN1122M,TRN1122M,6c8af2fc487545a8b58fc2355d1dcfcc,2025-08-06,Nakuru,yes,37.33543543576628,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,bontanq,6.72,1828.19,-0.2875776,36.0662244,temporary,less_than_10m,Mary Yator,---,---,yes,rainy_season,not_shaded,NKR98,-0.287428 36.066525,-0.287428,-0.287428 36.066525,36.066525,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/c7d3248a-eb40-4e86-a7e8-5b5377825d02/1754489661797.jpg,e053f66c-7313-456a-a703-d2d3ccbbb8ba,Nakuru Training,Bontana,urban,Tank,stagnant,no,clear,less_than_10cm,rain,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/c7d3248a-eb40-4e86-a7e8-5b5377825d02/,c7d3248a-eb40-4e86-a7e8-5b5377825d02,an_steph_test,c7d3248a-eb40-4e86-a7e8-5b5377825d02,2025-08-06T14:22:46.215041Z,2025-08-06T13:45:45.424000Z,an_steph_test
2025-08-06T14:21:50.444000Z,,none,yes,TRN1122B,TRN1122B,6c8af2fc487545a8b58fc2355d1dcfcc,2025-08-06,Nakuru,yes,32.91247129562937,between_100m_500m,less_than_100m,---,---,---,---,---,---,---,---,---,---,bontana  village,7.5,1829.59,-0.2875452,36.0662532,temporary,between_10m_100m,Evans Ebei,---,---,yes,rainy_season,not_shaded,NKR98,-0.287428 36.066525,-0.287428,-0.287428 36.066525,36.066525,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/69064ae4-8c24-4aae-96a3-80372978682c/1754489633700.jpg,d6f4187e-99b8-4197-8113-e3cc3db32b4c,Nakuru Training,Bontana,urban,Tank,stagnant,no,clear,more_than_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/69064ae4-8c24-4aae-96a3-80372978682c/,69064ae4-8c24-4aae-96a3-80372978682c,an_steph_test,69064ae4-8c24-4aae-96a3-80372978682c,2025-08-06T14:25:03.154380Z,2025-08-06T13:45:30.431000Z,an_steph_test
2025-08-06T14:29:18.620000Z,not clear,moderate,no,---,---,6c8af2fc487545a8b58fc2355d1dcfcc,2025-08-06,Nakuru,no,40.4338358868248,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,bontana,6.68,1830.19,-0.2875157,36.0661721,permanent,less_than_10m,Mary Yator,---,---,yes,rainy_season,not_shaded,NKR98,-0.287428 36.066525,-0.287428,-0.287428 36.066525,36.066525,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/9f502c09-cab5-48b8-9917-2efa41b718ff/1754490525894.jpg,---,Nakuru Training,Bontana,urban,Tank,stagnant,no,polluted,less_than_10cm,river,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/9f502c09-cab5-48b8-9917-2efa41b718ff/,9f502c09-cab5-48b8-9917-2efa41b718ff,an_steph_test,9f502c09-cab5-48b8-9917-2efa41b718ff,2025-08-06T14:29:22.841132Z,2025-08-06T14:25:09.942000Z,an_steph_test
2025-08-06T14:21:52.856000Z,,scarce,no,---,---,6c8af2fc487545a8b58fc2355d1dcfcc,2025-08-06,Nakuru,yes,48.65114332315036,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,botana,6.67,1829.29,-0.2875576,36.0661071,temporary,between_10m_100m,Emmanuel Kilu,---,---,yes,rainy_season,not_shaded,NKR98,-0.287428 36.066525,-0.287428,-0.287428 36.066525,36.066525,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/9ed7fcaf-204b-4e58-a41b-a2cca1723b5c/1754489841815.jpg,---,Nakuru Training,Bontana,urban,Tank,stagnant,yes,clear,between_10cm_50cm,rain,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/9ed7fcaf-204b-4e58-a41b-a2cca1723b5c/,9ed7fcaf-204b-4e58-a41b-a2cca1723b5c,an_steph_test,9ed7fcaf-204b-4e58-a41b-a2cca1723b5c,2025-08-07T05:43:31.292667Z,2025-08-06T13:49:50.584000Z,an_steph_test
2025-08-07T06:37:27.824000Z,,scarce,yes,TRK2622L,TRK2622L,88b8ea2dd7a841bdb9bad02309d52de2,2025-08-07,Turkana,yes,260.8539748508477,between_100m_500m,less_than_100m,---,---,---,---,---,---,---,---,---,---,kanakuruio Health Centre,4.59,563.69,3.79231,35.466595,temporary,less_than_10m,Ebei Loroti Carlmax,---,---,no,dry_season,not_shaded,GP26,3.794058063 35.46502709,3.794058063,3.794058063 35.46502709,35.46502709,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/dfaf1648-8908-44ed-9a3a-564b9ab3b5e2/1754548575805.jpg,d1b28f36-20d4-48eb-8174-672cf644846d,Turkana North,Kanukurudio,rural,Water collection point puddle,seepage,no,clear,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/dfaf1648-8908-44ed-9a3a-564b9ab3b5e2/,dfaf1648-8908-44ed-9a3a-564b9ab3b5e2,gp26,dfaf1648-8908-44ed-9a3a-564b9ab3b5e2,2025-08-07T06:37:29.516001Z,2025-08-07T06:31:40.201000Z,gp26
